Timestamp,TCP Time Delta,TCP Flags,TCP Segment Length,MQTT Message,MQTT DUP Flag,MQTT Message Length,MQTT Header Flags,MQTT Message ID,MQTT QoS,MQTT ConnAck Flags
2022-10-08 02:30:29.285075,0.161716000,0x0010,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2022-10-08 02:30:29.286115,0.001360000,0x0018,3280,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2022-10-08 02:30:29.331873,0.046798000,0x0052,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2022-10-08 02:30:29.416212,0.356893000,0x0018,517,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2022-10-08 02:30:29.439556,0.153441000,0x0018,848,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2022-10-08 02:30:29.486230,0.046674000,0x0018,51,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2022-10-08 02:30:29.513379,0.097167000,0x0010,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2022-10-08 02:30:29.532966,0.019587000,0x0018,126,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2022-10-08 02:30:29.550948,0.017982000,0x0010,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2022-10-08 02:30:29.552959,0.002011000,0x0018,1440,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2022-10-08 02:30:29.592048,0.260175000,0x0018,517,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2022-10-08 02:30:29.627697,0.074738000,0x0018,1410,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2022-10-08 02:30:29.639070,0.152840000,0x0018,31,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2022-10-08 02:30:29.661592,0.022522000,0x0011,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2022-10-08 02:30:29.668481,0.040784000,0x0018,51,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2022-10-08 02:30:29.683414,0.091366000,0x0010,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2022-10-08 02:30:29.684759,0.023167000,0x0018,1154,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2022-10-08 02:30:29.700927,0.017513000,0x0018,126,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2022-10-08 02:30:29.727530,0.026603000,0x0010,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2022-10-08 02:30:29.730316,0.002786000,0x0018,1440,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2022-10-08 02:30:29.741660,0.073179000,0x0018,31,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2022-10-08 02:30:29.766974,0.025314000,0x0014,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2022-10-08 02:30:29.788193,0.021219000,0x0018,488,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2022-10-08 02:30:29.788195,0.000002000,0x0011,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2022-10-08 02:30:29.793412,0.063096000,0x0018,1066,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2022-10-08 02:30:29.827440,0.000000000,0x00c2,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2022-10-08 02:30:29.838090,0.044678000,0x0018,51,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2022-10-08 02:30:29.848510,0.163751000,0x0010,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2022-10-08 02:30:29.891216,0.053126000,0x0018,31,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2022-10-08 02:30:29.895286,0.046776000,0x0011,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2022-10-08 02:30:29.912754,0.021538000,0x0014,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2022-10-08 02:30:29.919735,0.024449000,0x0010,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2022-10-08 02:30:29.938002,0.025248000,0x0018,272,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2022-10-08 02:30:29.938004,0.000002000,0x0018,31,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2022-10-08 02:30:29.955966,0.017962000,0x0011,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2022-10-08 02:30:29.961048,0.133608000,0x0010,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2022-10-08 02:30:30.008179,0.047131000,0x0052,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2022-10-08 02:30:30.438829,0.430650000,0x0018,517,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2022-10-08 02:30:30.537238,0.098409000,0x0010,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2022-10-08 02:30:30.559937,0.022699000,0x0018,126,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2022-10-08 02:30:30.579550,0.019613000,0x0010,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2022-10-08 02:30:30.582156,0.002606000,0x0018,1440,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2022-10-08 02:30:30.652046,0.069890000,0x0018,1057,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2022-10-08 02:30:30.695294,0.043248000,0x0018,51,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2022-10-08 02:30:30.749006,0.053712000,0x0018,31,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2022-10-08 02:30:30.782251,0.033245000,0x0014,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2022-10-08 02:30:30.793537,0.011286000,0x0018,284,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2022-10-08 02:30:30.811872,0.018335000,0x0018,31,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2022-10-08 02:30:30.811873,0.000001000,0x0011,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2022-10-08 02:30:30.960134,0.000000000,0x00c2,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2022-10-08 02:30:31.077207,0.117073000,0x0010,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2022-10-08 02:30:31.124054,0.046847000,0x0052,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2022-10-08 02:30:31.433674,0.309620000,0x0018,517,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2022-10-08 02:30:31.521689,0.088015000,0x0010,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2022-10-08 02:30:31.527658,0.005969000,0x0010,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2022-10-08 02:30:31.527660,0.000002000,0x0010,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2022-10-08 02:30:31.527661,0.000001000,0x0010,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2022-10-08 02:30:31.536713,0.009052000,0x0018,126,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2022-10-08 02:30:31.568535,0.031822000,0x0010,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2022-10-08 02:30:31.568947,0.000412000,0x0010,2896,N/A,N/A,N/A,N/A,N/A,N/A,N/A
