Timestamp,TCP Time Delta,TCP Flags,TCP Segment Length,MQTT Message,MQTT DUP Flag,MQTT Message Length,MQTT Header Flags,MQTT Message ID,MQTT QoS,MQTT ConnAck Flags
2024-10-14 13:39:51.949837,0.000000000,0x0002,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2024-10-14 13:39:51.950843,0.000000000,0x0002,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2024-10-14 13:39:51.951465,0.000000000,0x0002,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2024-10-14 13:39:51.952085,0.000000000,0x0002,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2024-10-14 13:39:51.952723,0.000000000,0x0002,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2024-10-14 13:39:51.953377,0.000000000,0x0002,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2024-10-14 13:39:51.954369,0.000000000,0x0002,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2024-10-14 13:39:51.954983,0.000000000,0x0002,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2024-10-14 13:39:51.955607,0.000000000,0x0002,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2024-10-14 13:39:51.956227,0.000000000,0x0002,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2024-10-14 13:39:51.956836,0.000000000,0x0002,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2024-10-14 13:39:51.957450,0.000000000,0x0002,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2024-10-14 13:39:51.958409,0.000000000,0x0002,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2024-10-14 13:39:51.959357,0.000000000,0x0002,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2024-10-14 13:39:51.962604,0.000000000,0x0002,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2024-10-14 13:39:51.963254,0.000000000,0x0002,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2024-10-14 13:39:51.963838,0.000000000,0x0002,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2024-10-14 13:39:51.964417,0.000000000,0x0002,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2024-10-14 13:39:51.965091,0.000000000,0x0002,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2024-10-14 13:39:51.966089,0.000000000,0x0002,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2024-10-14 13:39:51.966753,0.000000000,0x0002,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2024-10-14 13:39:51.967435,0.000000000,0x0002,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2024-10-14 13:39:51.969243,0.000000000,0x0002,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2024-10-14 13:39:51.970522,0.000000000,0x0002,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2024-10-14 13:39:51.971234,0.000000000,0x0002,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2024-10-14 13:39:51.971797,0.000000000,0x0002,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2024-10-14 13:39:51.972361,0.000000000,0x0002,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2024-10-14 13:39:51.972924,0.000000000,0x0002,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2024-10-14 13:39:51.973454,0.000000000,0x0002,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2024-10-14 13:39:51.974375,0.000000000,0x0002,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2024-10-14 13:39:51.974955,0.000000000,0x0002,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2024-10-14 13:39:51.975485,0.000000000,0x0002,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2024-10-14 13:39:51.976044,0.000000000,0x0002,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2024-10-14 13:39:51.976580,0.000000000,0x0002,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2024-10-14 13:39:51.977272,0.000000000,0x0002,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2024-10-14 13:39:51.978437,0.000000000,0x0002,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2024-10-14 13:39:51.979154,0.000000000,0x0002,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2024-10-14 13:39:51.979821,0.000000000,0x0002,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
