Header_Length,Protocol Type,Time_To_Live,Rate,fin_flag_number,syn_flag_number,rst_flag_number,psh_flag_number,ack_flag_number,ece_flag_number,cwr_flag_number,ack_count,syn_count,fin_count,rst_count,HTTP,HTTPS,DNS,Telnet,SMTP,SSH,IRC,TCP,UDP,DHCP,ARP,ICMP,IGMP,IPv,LLC,Tot sum,Min,Max,AVG,Std,Tot size,IAT,Number,Variance
31.2,6,78.8,19.89923008750472,0.2,0.2,0.0,0.3,0.9,0.0,0.0,9,2,2,0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,664,56,74,66.4,5.561774297230456,66.4,0.0518771886825561,10,30.93333333333333
17.2,17,69.0,84.64671538444462,0.0,0.1,0.0,0.3,0.3,0.0,0.0,3,1,0,0,0.1,0.0,0.6,0.0,0.0,0.0,0.0,0.4,0.6,0.0,0.0,0.0,0.0,1.0,1.0,1133,60,186,113.3,54.96675763081214,113.3,0.0320456981658935,10,3021.3444444444444
24.0,6,62.4,14.037448555676672,0.2,0.1,0.0,0.1,0.7,0.0,0.0,7,1,2,0,0.5,0.0,0.1,0.0,0.0,0.0,0.0,0.7,0.1,0.0,0.2,0.0,0.0,0.8,0.8,743,42,181,74.3,39.1806358067633,74.3,0.0713694095611572,10,1535.1222222222225
21.6,6,68.2,100.25369948538253,0.0,0.2,0.0,0.1,0.4,0.0,0.0,4,2,0,0,0.3,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,1.0,1.0,1024,66,186,102.4,50.61225148123723,102.4,0.0100555896759033,10,2561.6000000000004
22.4,6,68.2,13.30507557870822,0.2,0.0,0.0,0.2,0.6,0.0,0.0,6,0,2,0,0.3,0.0,0.4,0.0,0.0,0.0,0.0,0.6,0.4,0.0,0.0,0.0,0.0,1.0,1.0,907,66,181,90.7,44.90496136904646,90.7,0.0767257928848266,10,2016.4555555555555
24.0,6,75.2,13.24028137820266,0.2,0.2,0.0,0.0,0.5,0.0,0.0,5,2,2,0,0.6,0.0,0.4,0.0,0.0,0.0,0.0,0.6,0.4,0.0,0.0,0.0,0.0,1.0,1.0,1012,66,186,101.2,51.46044867447016,101.2,0.0755921125411987,10,2648.177777777777
24.0,6,68.2,127.75321111256636,0.0,0.2,0.0,0.2,0.5,0.0,0.0,5,2,0,0,0.3,0.0,0.4,0.0,0.0,0.0,0.0,0.6,0.4,0.0,0.0,0.0,0.0,1.0,1.0,1035,66,186,103.5,52.33492566579649,103.5,0.0079720973968505,10,2738.9444444444443
21.2,6,106.4,14.479159151156091,0.2,0.0,0.0,0.3,0.7,0.0,0.0,7,0,2,0,0.3,0.0,0.3,0.0,0.0,0.0,0.0,0.7,0.3,0.0,0.0,0.0,0.0,1.0,1.0,999,54,190,99.9,56.03659518564632,99.9,0.07011239528656,10,3140.1000000000004
26.4,6,73.8,66.68888408359516,0.2,0.2,0.0,0.1,0.6,0.0,0.0,6,2,2,0,0.5,0.0,0.3,0.0,0.0,0.0,0.0,0.7,0.3,0.0,0.0,0.0,0.0,1.0,1.0,912,66,186,91.2,46.03573491201036,91.2,0.0149950981140136,10,2119.288888888889
18.4,17,62.6,14.813078781573074,0.0,0.1,0.0,0.2,0.3,0.0,0.0,3,1,0,0,0.2,0.0,0.6,0.0,0.0,0.0,0.0,0.4,0.6,0.0,0.0,0.0,0.0,1.0,1.0,1139,66,186,113.9,54.34958857045542,113.9,0.067746615409851,10,2953.8777777777777
25.6,6,75.2,13.29933803014742,0.2,0.1,0.0,0.1,0.7,0.0,0.0,7,1,2,0,0.5,0.0,0.3,0.0,0.0,0.0,0.0,0.7,0.3,0.0,0.0,0.0,0.0,1.0,1.0,903,66,181,90.3,45.12710444461904,90.3,0.0758383989334106,10,2036.4555555555555
26.4,6,73.8,74.39703568634894,0.2,0.2,0.0,0.1,0.6,0.0,0.0,6,2,2,0,0.5,0.0,0.3,0.0,0.0,0.0,0.0,0.7,0.3,0.0,0.0,0.0,0.0,1.0,1.0,912,66,186,91.2,46.03573491201036,91.2,0.013503885269165,10,2119.288888888889
18.4,17,62.6,15.642403429891012,0.0,0.1,0.0,0.2,0.3,0.0,0.0,3,1,0,0,0.2,0.0,0.6,0.0,0.0,0.0,0.0,0.4,0.6,0.0,0.0,0.0,0.0,1.0,1.0,1139,66,186,113.9,54.34958857045542,113.9,0.0643469095230102,10,2953.8777777777777
25.6,6,75.2,15.064345666117989,0.2,0.1,0.0,0.1,0.7,0.0,0.0,7,1,2,0,0.5,0.0,0.3,0.0,0.0,0.0,0.0,0.7,0.3,0.0,0.0,0.0,0.0,1.0,1.0,903,66,181,90.3,45.12710444461904,90.3,0.0668689966201782,10,2036.4555555555555
26.4,6,73.8,60.813190605231526,0.2,0.2,0.0,0.1,0.6,0.0,0.0,6,2,2,0,0.5,0.0,0.3,0.0,0.0,0.0,0.0,0.7,0.3,0.0,0.0,0.0,0.0,1.0,1.0,912,66,186,91.2,46.03573491201036,91.2,0.0164438962936401,10,2119.288888888889
18.4,17,62.6,14.32065633974302,0.0,0.1,0.0,0.2,0.3,0.0,0.0,3,1,0,0,0.2,0.0,0.6,0.0,0.0,0.0,0.0,0.4,0.6,0.0,0.0,0.0,0.0,1.0,1.0,1139,66,186,113.9,54.34958857045542,113.9,0.0699764013290405,10,2953.8777777777777
25.6,6,75.2,13.021340535841793,0.2,0.1,0.0,0.1,0.7,0.0,0.0,7,1,2,0,0.5,0.0,0.3,0.0,0.0,0.0,0.0,0.7,0.3,0.0,0.0,0.0,0.0,1.0,1.0,903,66,181,90.3,45.12710444461904,90.3,0.0769806146621704,10,2036.4555555555555
26.4,6,73.8,72.54159078370026,0.2,0.2,0.0,0.1,0.6,0.0,0.0,6,2,2,0,0.5,0.0,0.3,0.0,0.0,0.0,0.0,0.7,0.3,0.0,0.0,0.0,0.0,1.0,1.0,912,66,186,91.2,46.03573491201036,91.2,0.0137852907180786,10,2119.288888888889
18.4,17,62.6,13.36247760736597,0.0,0.1,0.0,0.2,0.3,0.0,0.0,3,1,0,0,0.2,0.0,0.6,0.0,0.0,0.0,0.0,0.4,0.6,0.0,0.0,0.0,0.0,1.0,1.0,1139,66,186,113.9,54.34958857045542,113.9,0.0750266075134277,10,2953.8777777777777
25.6,6,75.2,14.57789554794699,0.2,0.1,0.0,0.1,0.7,0.0,0.0,7,1,2,0,0.5,0.0,0.3,0.0,0.0,0.0,0.0,0.7,0.3,0.0,0.0,0.0,0.0,1.0,1.0,903,66,181,90.3,45.12710444461904,90.3,0.0687219858169555,10,2036.455555555555
26.4,6,73.8,53.23511231997645,0.2,0.2,0.0,0.1,0.6,0.0,0.0,6,2,2,0,0.5,0.0,0.3,0.0,0.0,0.0,0.0,0.7,0.3,0.0,0.0,0.0,0.0,1.0,1.0,912,66,186,91.2,46.03573491201036,91.2,0.0188447952270507,10,2119.288888888889
16.4,6,100.8,15.9306969953404,0.0,0.0,0.0,0.3,0.5,0.0,0.0,5,0,0,0,0.1,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,1.0,1.0,1111,54,190,111.1,58.01618548110327,111.1,0.0629471063613891,10,3365.8777777777777
32.0,6,79.4,22.07491242252762,0.2,0.3,0.0,0.1,0.8,0.0,0.0,8,3,2,0,0.7,0.0,0.1,0.0,0.0,0.0,0.0,0.9,0.1,0.0,0.0,0.0,0.0,1.0,1.0,808,66,186,80.8,37.14476185592436,80.8,0.0453634023666381,10,1379.7333333333331
18.4,17,62.6,162.23288052727668,0.0,0.1,0.0,0.2,0.3,0.0,0.0,3,1,0,0,0.1,0.0,0.6,0.0,0.0,0.0,0.0,0.4,0.6,0.0,0.0,0.0,0.0,1.0,1.0,1139,66,186,113.9,54.34958857045542,113.9,0.0668819904327392,10,2953.8777777777777
23.2,6,75.2,13.577732061551808,0.2,0.1,0.0,0.1,0.6,0.0,0.0,6,1,2,0,0.5,0.0,0.4,0.0,0.0,0.0,0.0,0.6,0.4,0.0,0.0,0.0,0.0,1.0,1.0,911,66,181,91.1,44.71750837821307,91.1,0.0788292169570922,10,1999.655555555556
28.8,6,73.8,27.1128346114141,0.3,0.2,0.0,0.1,0.7,0.0,0.0,7,2,3,0,0.6,0.0,0.2,0.0,0.0,0.0,0.0,0.8,0.2,0.0,0.0,0.0,0.0,1.0,1.0,904,66,186,90.4,46.43561851280401,90.4,0.0369565963745117,10,2156.266666666667
18.8,17,75.2,28.91560550501092,0.1,0.0,0.0,0.1,0.4,0.0,0.0,4,0,1,0,0.3,0.0,0.6,0.0,0.0,0.0,0.0,0.4,0.6,0.0,0.0,0.0,0.0,1.0,1.0,1139,66,186,113.9,54.41496934565791,113.9,0.0369704961776733,10,2960.988888888889
31.2,6,73.8,13.988184609309704,0.2,0.2,0.0,0.2,0.8,0.0,0.0,8,2,2,0,0.6,0.0,0.1,0.0,0.0,0.0,0.0,0.9,0.1,0.0,0.0,0.0,0.0,1.0,1.0,803,66,181,80.3,35.57168037139157,80.3,0.0727283954620361,10,1265.3444444444444
21.6,6,68.2,104.30141271668826,0.0,0.2,0.0,0.1,0.4,0.0,0.0,4,2,0,0,0.3,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,1.0,1.0,1024,66,186,102.4,50.61225148123723,102.4,0.0096683979034423,10,2561.6000000000004
17.6,17,69.6,14.796685556885146,0.2,0.0,0.0,0.1,0.4,0.0,0.0,4,0,2,0,0.3,0.0,0.6,0.0,0.0,0.0,0.0,0.4,0.6,0.0,0.0,0.0,0.0,1.0,1.0,1127,66,186,112.7,55.4177067571568,112.7,0.0691106081008911,10,3071.1222222222223
31.2,6,78.8,30.563845314721394,0.2,0.2,0.0,0.3,0.9,0.0,0.0,9,2,2,0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,664,56,74,66.4,5.561774297230456,66.4,0.0336811065673828,10,30.93333333333333
